name,description,isMandatory,impcParameterOrigId
Open Field,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,TRUE,90894
Indirect Calorimetry,NA,FALSE,30955
Indirect Calorimetry,NA,FALSE,30956
Indirect Calorimetry,NA,FALSE,30957
Indirect Calorimetry,NA,FALSE,30958
Indirect Calorimetry,NA,FALSE,30959
Indirect Calorimetry,NA,FALSE,30960
Indirect Calorimetry,NA,FALSE,30961
Indirect Calorimetry,NA,FALSE,30962
Indirect Calorimetry,NA,FALSE,30963
Indirect Calorimetry,NA,FALSE,30964
Indirect Calorimetry,NA,FALSE,30965
Indirect Calorimetry,NA,FALSE,30966
Indirect Calorimetry,NA,FALSE,30967
Indirect Calorimetry,NA,FALSE,30968
Indirect Calorimetry,NA,FALSE,30969
Indirect Calorimetry,NA,FALSE,30970
Indirect Calorimetry,NA,FALSE,30971
Indirect Calorimetry,NA,FALSE,30972
Indirect Calorimetry,NA,FALSE,30973
Indirect Calorimetry,NA,FALSE,30974
Indirect Calorimetry,NA,FALSE,30975
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18301
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18302
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18303
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18304
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18305
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18306
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18307
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18308
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18309
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18310
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18311
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18312
Intraperitoneal glucose tolerance test (IPGTT),NA,TRUE,18313
Indirect Calorimetry,NA,FALSE,41431
Indirect Calorimetry,NA,FALSE,41442
Indirect Calorimetry,NA,FALSE,41443
Indirect Calorimetry,NA,FALSE,41444
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28674
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28675
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28676
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28677
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28678
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28679
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28680
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28681
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28682
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28683
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28684
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28685
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28686
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28687
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28688
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28689
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28690
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28691
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28692
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28693
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28694
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28695
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28696
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28697
Echo,To assess the functionality of the heart in order to determine the presence of a mutant phenotype.,FALSE,28698
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44496
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44497
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44498
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44499
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44500
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44501
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44502
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44503
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44504
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44505
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44506
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44507
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44508
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44509
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44510
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44511
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44512
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44513
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44514
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44515
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44516
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44517
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44518
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44519
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44520
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44521
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44522
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44523
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44524
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44525
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44526
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44527
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44528
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44529
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44530
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44531
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44532
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44533
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44534
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44535
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44536
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44537
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44538
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44539
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44540
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44541
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44542
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44543
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44544
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44545
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44546
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44547
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44548
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44549
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44550
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44551
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44552
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44553
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44554
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44555
Gross Morphology Embryo E14.5-E15.5,NA,FALSE,44556
Gross Pathology and Tissue Collection,NA,TRUE,36937
Gross Pathology and Tissue Collection,NA,TRUE,36938
Gross Pathology and Tissue Collection,NA,TRUE,36939
Gross Pathology and Tissue Collection,NA,TRUE,36940
Gross Pathology and Tissue Collection,NA,TRUE,36941
Gross Pathology and Tissue Collection,NA,TRUE,36942
Gross Pathology and Tissue Collection,NA,TRUE,36943
Gross Pathology and Tissue Collection,NA,TRUE,36944
Gross Pathology and Tissue Collection,NA,TRUE,36945
Gross Pathology and Tissue Collection,NA,TRUE,36946
Gross Pathology and Tissue Collection,NA,TRUE,36947
Gross Pathology and Tissue Collection,NA,TRUE,36948
Gross Pathology and Tissue Collection,NA,TRUE,36949
Gross Pathology and Tissue Collection,NA,TRUE,36950
Gross Pathology and Tissue Collection,NA,TRUE,36951
Gross Pathology and Tissue Collection,NA,TRUE,36952
Gross Pathology and Tissue Collection,NA,TRUE,36953
Gross Pathology and Tissue Collection,NA,TRUE,36954
Gross Pathology and Tissue Collection,NA,TRUE,36955
Gross Pathology and Tissue Collection,NA,TRUE,36956
Gross Pathology and Tissue Collection,NA,TRUE,36957
Gross Pathology and Tissue Collection,NA,TRUE,36958
Gross Pathology and Tissue Collection,NA,TRUE,36959
Gross Pathology and Tissue Collection,NA,TRUE,36960
Gross Pathology and Tissue Collection,NA,TRUE,36961
Gross Pathology and Tissue Collection,NA,TRUE,36962
Gross Pathology and Tissue Collection,NA,TRUE,36963
Gross Pathology and Tissue Collection,NA,TRUE,36964
Gross Pathology and Tissue Collection,NA,TRUE,36965
Gross Pathology and Tissue Collection,NA,TRUE,36966
Gross Pathology and Tissue Collection,NA,TRUE,36967
Gross Pathology and Tissue Collection,NA,TRUE,36968
Gross Pathology and Tissue Collection,NA,TRUE,36969
Gross Pathology and Tissue Collection,NA,TRUE,36970
Gross Pathology and Tissue Collection,NA,TRUE,36971
Gross Pathology and Tissue Collection,NA,TRUE,36972
Gross Pathology and Tissue Collection,NA,TRUE,36973
Gross Pathology and Tissue Collection,NA,TRUE,36974
Gross Pathology and Tissue Collection,NA,TRUE,36975
Gross Pathology and Tissue Collection,NA,TRUE,36976
Gross Pathology and Tissue Collection,NA,TRUE,36977
Gross Pathology and Tissue Collection,NA,TRUE,36978
Gross Pathology and Tissue Collection,NA,TRUE,36979
Gross Pathology and Tissue Collection,NA,TRUE,36980
Gross Pathology and Tissue Collection,NA,TRUE,36981
Gross Pathology and Tissue Collection,NA,TRUE,36982
Gross Pathology and Tissue Collection,NA,TRUE,36983
Gross Pathology and Tissue Collection,NA,TRUE,36984
Gross Pathology and Tissue Collection,NA,TRUE,36985
Gross Pathology and Tissue Collection,NA,TRUE,36986
Gross Pathology and Tissue Collection,NA,TRUE,36987
Gross Pathology and Tissue Collection,NA,TRUE,36988
Gross Pathology and Tissue Collection,NA,TRUE,36989
Gross Pathology and Tissue Collection,NA,TRUE,36990
Gross Pathology and Tissue Collection,NA,TRUE,36991
Gross Pathology and Tissue Collection,NA,TRUE,36992
Gross Pathology and Tissue Collection,NA,TRUE,36993
Gross Pathology and Tissue Collection,NA,TRUE,36994
Gross Pathology and Tissue Collection,NA,TRUE,36995
Gross Pathology and Tissue Collection,NA,TRUE,36996
Gross Pathology and Tissue Collection,NA,TRUE,36997
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34548
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34549
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34550
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34551
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34552
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34553
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34554
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34555
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34556
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34557
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34558
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34559
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34560
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34561
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34562
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34563
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34564
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34565
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34566
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34567
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34568
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34569
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34570
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34571
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34572
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34573
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34574
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34575
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34576
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34577
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34578
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34579
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34580
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34581
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34582
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34583
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34584
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34585
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34586
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34587
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34588
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34589
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34590
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34591
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34592
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34593
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34594
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34595
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34596
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34597
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34598
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34599
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34600
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34601
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34602
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34603
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34604
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34605
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34606
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34607
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34608
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34609
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34610
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34611
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34612
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34613
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34614
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34615
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34616
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34617
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34618
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34619
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34620
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34621
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34622
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34623
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34624
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34625
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34626
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34627
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34628
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34629
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34630
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34631
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34632
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34633
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34634
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34635
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34636
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34637
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34638
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34639
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34640
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34641
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34642
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34643
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34644
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34645
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34646
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34647
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34648
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34649
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34650
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34651
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34652
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34653
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34654
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34655
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34656
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34657
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34658
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34659
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34660
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34661
Immunophenotyping,Immunophenotyping of immune system cells,TRUE,34662
Gross Morphology Placenta E9.5,NA,FALSE,40004
Gross Morphology Placenta E9.5,NA,FALSE,40005
Gross Morphology Placenta E9.5,NA,FALSE,40006
Gross Morphology Placenta E9.5,NA,FALSE,40007
Gross Morphology Placenta E9.5,NA,FALSE,40008
Gross Morphology Placenta E9.5,NA,FALSE,40009
Gross Morphology Placenta E9.5,NA,FALSE,40010
Gross Morphology Placenta E9.5,NA,FALSE,40011
Gross Morphology Placenta E9.5,NA,FALSE,40012
Gross Morphology Placenta E9.5,NA,FALSE,40013
Gross Morphology Placenta E9.5,NA,FALSE,40014
Gross Morphology Placenta E9.5,NA,FALSE,40015
Gross Morphology Placenta E9.5,NA,FALSE,40016
Gross Morphology Placenta E9.5,NA,FALSE,40017
Gross Morphology Placenta E9.5,NA,FALSE,40018
Gross Morphology Placenta E9.5,NA,FALSE,40019
Gross Morphology Placenta E9.5,NA,FALSE,40020
Challenge Whole Body Plethysmography,NA,FALSE,18421
Challenge Whole Body Plethysmography,NA,FALSE,18422
Challenge Whole Body Plethysmography,NA,FALSE,18423
Challenge Whole Body Plethysmography,NA,FALSE,18424
Challenge Whole Body Plethysmography,NA,FALSE,18425
Challenge Whole Body Plethysmography,NA,FALSE,18426
Challenge Whole Body Plethysmography,NA,FALSE,18427
Challenge Whole Body Plethysmography,NA,FALSE,18428
Challenge Whole Body Plethysmography,NA,FALSE,18429
Challenge Whole Body Plethysmography,NA,FALSE,18430
Challenge Whole Body Plethysmography,NA,FALSE,18431
Challenge Whole Body Plethysmography,NA,FALSE,18432
Challenge Whole Body Plethysmography,NA,FALSE,18433
Challenge Whole Body Plethysmography,NA,FALSE,18434
Challenge Whole Body Plethysmography,NA,FALSE,18435
Challenge Whole Body Plethysmography,NA,FALSE,18436
Challenge Whole Body Plethysmography,NA,FALSE,18437
Challenge Whole Body Plethysmography,NA,FALSE,18438
Challenge Whole Body Plethysmography,NA,FALSE,18439
Challenge Whole Body Plethysmography,NA,FALSE,18440
Challenge Whole Body Plethysmography,NA,FALSE,18441
Challenge Whole Body Plethysmography,NA,FALSE,18442
Challenge Whole Body Plethysmography,NA,FALSE,18443
Challenge Whole Body Plethysmography,NA,FALSE,18444
Challenge Whole Body Plethysmography,NA,FALSE,18445
Challenge Whole Body Plethysmography,NA,FALSE,18446
Challenge Whole Body Plethysmography,NA,FALSE,18447
Challenge Whole Body Plethysmography,NA,FALSE,18448
Challenge Whole Body Plethysmography,NA,FALSE,18449
Challenge Whole Body Plethysmography,NA,FALSE,18450
Challenge Whole Body Plethysmography,NA,FALSE,18451
Challenge Whole Body Plethysmography,NA,FALSE,18452
Challenge Whole Body Plethysmography,NA,FALSE,18453
Challenge Whole Body Plethysmography,NA,FALSE,18454
Challenge Whole Body Plethysmography,NA,FALSE,18455
Challenge Whole Body Plethysmography,NA,FALSE,18456
Challenge Whole Body Plethysmography,NA,FALSE,18457
Challenge Whole Body Plethysmography,NA,FALSE,18458
Challenge Whole Body Plethysmography,NA,FALSE,18459
Challenge Whole Body Plethysmography,NA,FALSE,18460
Challenge Whole Body Plethysmography,NA,FALSE,18461
Challenge Whole Body Plethysmography,NA,FALSE,18462
Challenge Whole Body Plethysmography,NA,FALSE,18463
Challenge Whole Body Plethysmography,NA,FALSE,18464
Challenge Whole Body Plethysmography,NA,FALSE,18465
Challenge Whole Body Plethysmography,NA,FALSE,18466
Challenge Whole Body Plethysmography,NA,FALSE,18467
Challenge Whole Body Plethysmography,NA,FALSE,18468
Challenge Whole Body Plethysmography,NA,FALSE,18469
Histopathology,NA,FALSE,23786
Histopathology,NA,FALSE,23787
Histopathology,NA,FALSE,23788
Histopathology,NA,FALSE,23789
Histopathology,NA,FALSE,23790
Histopathology,NA,FALSE,23791
Histopathology,NA,FALSE,23792
Histopathology,NA,FALSE,23793
Histopathology,NA,FALSE,23794
Histopathology,NA,FALSE,23795
Histopathology,NA,FALSE,23796
Histopathology,NA,FALSE,23797
Histopathology,NA,FALSE,23798
Histopathology,NA,FALSE,23799
Histopathology,NA,FALSE,23800
Histopathology,NA,FALSE,23801
Histopathology,NA,FALSE,23802
Histopathology,NA,FALSE,23803
Histopathology,NA,FALSE,23804
Histopathology,NA,FALSE,23805
Histopathology,NA,FALSE,23806
Histopathology,NA,FALSE,23807
Histopathology,NA,FALSE,23808
Histopathology,NA,FALSE,23809
Histopathology,NA,FALSE,23810
Histopathology,NA,FALSE,23811
Histopathology,NA,FALSE,23812
Histopathology,NA,FALSE,23813
Histopathology,NA,FALSE,23814
Experimental design,experimental_design,FALSE,90931
Experimental design,experimental_design,FALSE,90932
Experimental design,experimental_design,FALSE,90933
Experimental design,experimental_design,FALSE,90934
Experimental design,experimental_design,FALSE,90935
Experimental design,experimental_design,FALSE,90936
Experimental design,experimental_design,FALSE,90937
Experimental design,experimental_design,FALSE,90938
Experimental design,experimental_design,FALSE,90939
Experimental design,experimental_design,FALSE,90940
Experimental design,experimental_design,FALSE,90941
Experimental design,experimental_design,FALSE,90942
Experimental design,experimental_design,FALSE,90943
Experimental design,experimental_design,FALSE,90944
Experimental design,experimental_design,FALSE,90945
Experimental design,experimental_design,FALSE,90946
Experimental design,experimental_design,FALSE,90947
Experimental design,experimental_design,FALSE,90948
Experimental design,experimental_design,FALSE,91309
Experimental design,experimental_design,FALSE,91310
Experimental design,experimental_design,FALSE,91311
Experimental design,experimental_design,FALSE,91312
Gross Morphology Placenta E12.5,NA,FALSE,40190
Gross Morphology Placenta E12.5,NA,FALSE,40191
Gross Morphology Placenta E12.5,NA,FALSE,40192
Gross Morphology Placenta E12.5,NA,FALSE,40193
Gross Morphology Placenta E12.5,NA,FALSE,40194
Gross Morphology Placenta E12.5,NA,FALSE,40195
Gross Morphology Placenta E12.5,NA,FALSE,40196
Gross Morphology Placenta E12.5,NA,FALSE,40197
Gross Morphology Placenta E12.5,NA,FALSE,40198
Gross Morphology Placenta E12.5,NA,FALSE,40199
Gross Morphology Placenta E12.5,NA,FALSE,40200
Gross Morphology Placenta E12.5,NA,FALSE,40201
Gross Morphology Placenta E12.5,NA,FALSE,40202
Gross Morphology Placenta E12.5,NA,FALSE,40203
Gross Morphology Placenta E12.5,NA,FALSE,40204
Gross Morphology Placenta E12.5,NA,FALSE,40205
Gross Morphology Placenta E12.5,NA,FALSE,40206
Gross Morphology Placenta E12.5,NA,FALSE,40207
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47813
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47814
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47815
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47816
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47817
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47819
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47820
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47821
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47822
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47824
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47825
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47826
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47827
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47828
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47829
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47830
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47831
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,47832
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73974
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73975
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73976
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73977
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73978
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73979
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73980
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73981
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73982
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,73983
Organ Weight,Organ weights from different tissues collected for IMPC,FALSE,74113
Clinical Chemistry,NA,TRUE,21495
Clinical Chemistry,NA,TRUE,21506
MicroCT E9.5,NA,FALSE,67252
MicroCT E9.5,NA,FALSE,67253
MicroCT E9.5,NA,FALSE,67254
MicroCT E9.5,NA,FALSE,67255
MicroCT E9.5,NA,FALSE,67256
MicroCT E9.5,NA,FALSE,67257
MicroCT E9.5,NA,FALSE,67258
MicroCT E9.5,NA,FALSE,67259
MicroCT E9.5,NA,FALSE,67260
MicroCT E9.5,NA,FALSE,67261
MicroCT E9.5,NA,FALSE,67262
MicroCT E9.5,NA,FALSE,67263
MicroCT E9.5,NA,FALSE,67264
MicroCT E9.5,NA,FALSE,67265
MicroCT E9.5,NA,FALSE,67266
MicroCT E9.5,NA,FALSE,67267
