"parameter_id","category"
"IMPC_LDT_019_001","Behaviour"
"IMPC_LDT_020_001","Behaviour"
"IMPC_LDT_021_001","Behaviour"
"IMPC_LDT_022_001","Behaviour"
"IMPC_LDT_023_001","Behaviour"
"IMPC_LDT_024_001","Behaviour"
"IMPC_LDT_025_001","Behaviour"
"IMPC_LDT_026_001","Behaviour"
"IMPC_LDT_027_001","Behaviour"
"IMPC_LDT_028_001","Behaviour"
"IMPC_LDT_029_001","Behaviour"
"IMPC_LDT_030_001","Behaviour"
"IMPC_LDT_031_001","Behaviour"
"IMPC_LDT_032_001","Behaviour"
"IMPC_LDT_033_001","Behaviour"
"IMPC_LDT_034_001","Behaviour"
"IMPC_HEM_022_001","Haematology"
"IMPC_GPP_001_001","Other"
"IMPC_GPP_002_001","Other"
"IMPC_GPP_003_001","Other"
"IMPC_GPP_004_001","Other"
"IMPC_GPP_005_001","Other"
"IMPC_GPP_006_001","Other"
"IMPC_GPP_007_001","Other"
"IMPC_GPP_008_001","Other"
"IMPC_GPP_009_001","Other"
"IMPC_GPP_010_001","Other"
"IMPC_GPP_011_001","Other"
"IMPC_GPP_012_001","Other"
"IMPC_GPP_013_001","Other"
"IMPC_GPP_014_001","Other"
"IMPC_GPP_015_001","Other"
"IMPC_GPP_016_001","Other"
"IMPC_GPP_017_001","Other"
"IMPC_GPP_018_001","Other"
"IMPC_VIA_001_001","Other"
"IMPC_VIA_002_001","Other"
"IMPC_VIA_003_001","Other"
"IMPC_VIA_004_001","Other"
"IMPC_VIA_005_001","Other"
"IMPC_VIA_006_001","Other"
"IMPC_VIA_007_001","Other"
"IMPC_VIA_008_001","Other"
"IMPC_VIA_009_001","Other"
"IMPC_VIA_010_001","Other"
"IMPC_VIA_011_001","Other"
"IMPC_VIA_012_001","Other"
"IMPC_VIA_013_001","Other"
"IMPC_VIA_014_001","Other"
"IMPC_VIA_015_001","Other"
"IMPC_VIA_016_001","Other"
"IMPC_VIA_017_001","Other"
"IMPC_VIA_018_001","Other"
"IMPC_VIA_019_001","Other"
"IMPC_VIA_020_001","Other"
"IMPC_VIA_021_001","Other"
"IMPC_VIA_022_001","Other"
"IMPC_VIA_023_001","Other"
"IMPC_VIA_024_001","Other"
"IMPC_VIA_025_001","Other"
"IMPC_VIA_028_001","Other"
"IMPC_VIA_029_001","Other"
"IMPC_VIA_031_001","Other"
"IMPC_VIA_032_001","Other"
"IMPC_VIA_033_001","Other"
"IMPC_WEL_001_001","Other"
"IMPC_WEL_002_001","Other"
"IMPC_WEL_003_001","Other"
"IMPC_WEL_004_001","Other"
"IMPC_WEL_005_001","Other"
"IMPC_EOL_001_001","Other"
"IMPC_EOL_002_001","Other"
"IMPC_EOL_003_001","Other"
"IMPC_EOL_004_001","Other"
"IMPC_EOL_005_001","Other"
"IMPC_EOL_006_001","Other"
"IMPC_EOL_007_001","Other"
"IMPC_EOL_008_001","Other"
"IMPC_EOL_009_001","Other"
"IMPC_EOL_010_001","Other"
"IMPC_EOL_011_001","Other"
"IMPC_EOL_012_001","Other"
"IMPC_EMO_001_001","Other"
"IMPC_EMO_002_001","Other"
"IMPC_EMO_003_001","Other"
"IMPC_EMO_004_001","Other"
"IMPC_EMO_005_001","Other"
"IMPC_EMO_006_001","Other"
"IMPC_EMO_007_001","Other"
"IMPC_EMO_008_001","Other"
"IMPC_EMO_009_001","Other"
"IMPC_EMO_010_001","Other"
"IMPC_EMO_011_001","Other"
"IMPC_EMO_012_001","Other"
"IMPC_EMO_013_001","Other"
"IMPC_EMO_014_001","Other"
"IMPC_EMO_015_001","Other"
"IMPC_EMO_016_001","Other"
"IMPC_EMO_017_002","Other"
"IMPC_EMO_018_001","Other"
"IMPC_EMO_019_001","Other"
"IMPC_EMO_020_001","Other"
"IMPC_EMO_021_001","Other"
"IMPC_EMO_022_001","Other"
"IMPC_EMO_023_001","Other"
"IMPC_EMO_024_001","Other"
"IMPC_EMO_025_001","Other"
"IMPC_EMO_026_001","Other"
"IMPC_EMO_027_001","Other"
"IMPC_EMO_028_001","Other"
"IMPC_EMO_029_001","Other"
"IMPC_EMO_030_001","Other"
"IMPC_EMO_031_001","Other"
"IMPC_EMO_032_001","Other"
"IMPC_EMO_033_001","Other"
"IMPC_EMO_034_001","Other"
"IMPC_EMO_035_001","Other"
"IMPC_EMO_036_001","Other"
"IMPC_EMO_037_001","Other"
"IMPC_EMO_038_001","Other"
"IMPC_EMO_039_001","Other"
"IMPC_EMO_040_001","Other"
"IMPC_EMO_041_001","Other"
"IMPC_EMO_042_001","Other"
"IMPC_EMO_043_001","Other"
"IMPC_EMO_044_001","Other"
"IMPC_EMO_045_001","Other"
"IMPC_EMO_046_001","Other"
"IMPC_EMO_047_001","Other"
"IMPC_EMO_048_001","Other"
"IMPC_EMO_049_001","Other"
"IMPC_EMO_050_001","Other"
"IMPC_EMO_051_001","Other"
"IMPC_EMO_052_001","Other"
"IMPC_EMO_053_001","Other"
"IMPC_EMO_054_001","Other"
"IMPC_EMO_055_001","Other"
"IMPC_EMO_056_001","Other"
"IMPC_EMO_057_001","Other"
"IMPC_EMO_058_001","Other"
"IMPC_EMO_059_001","Other"
"IMPC_EMO_060_001","Other"
"IMPC_EMO_061_001","Other"
"IMPC_EMO_062_001","Other"
"IMPC_EMO_063_001","Other"
"IMPC_EMO_064_001","Other"
"IMPC_EMO_065_001","Other"
"IMPC_EMO_066_001","Other"
"IMPC_EMO_067_001","Other"
"IMPC_EMO_068_001","Other"
"IMPC_EMO_069_001","Other"
"IMPC_EMO_070_001","Other"
"IMPC_EMO_071_001","Other"
"IMPC_EMO_072_001","Other"
"IMPC_EMO_073_001","Other"
"IMPC_EMO_074_001","Other"
"IMPC_EMO_075_001","Other"
"IMPC_EMO_076_001","Other"
"IMPC_EMO_077_001","Other"
"IMPC_EMO_078_001","Other"
"IMPC_EMO_079_001","Other"
"IMPC_EMO_080_001","Other"
"IMPC_EMO_081_001","Other"
"IMPC_EMO_082_001","Other"
"IMPC_EMO_083_001","Other"
"IMPC_EMO_084_001","Other"
"IMPC_EMO_085_001","Other"
"IMPC_EMO_086_001","Other"
"IMPC_EMO_087_001","Other"
"IMPC_EMO_088_001","Other"
"IMPC_EMO_089_001","Other"
"IMPC_EMO_090_001","Other"
"IMPC_EMO_091_001","Other"
"IMPC_EMO_092_001","Other"
"IMPC_EMO_093_001","Other"
"IMPC_EMO_094_001","Other"
"IMPC_EMO_095_001","Other"
"IMPC_EMO_096_001","Other"
"IMPC_EMO_097_001","Other"
"IMPC_EMO_098_001","Other"
"IMPC_EMO_099_001","Other"
"IMPC_EMO_100_001","Other"
"IMPC_EMO_101_001","Other"
"IMPC_EMO_102_001","Other"
"IMPC_EMO_103_001","Other"
"IMPC_EMO_104_001","Other"
"IMPC_EMO_105_001","Other"
"IMPC_EMO_106_001","Other"
"IMPC_EMO_107_001","Other"
"IMPC_EMO_108_001","Other"
"IMPC_EMO_109_001","Other"
"IMPC_EMO_110_001","Other"
"IMPC_EMO_111_001","Other"
"IMPC_EMO_112_001","Other"
"IMPC_EMO_113_001","Other"
"IMPC_EMO_114_001","Other"
"IMPC_EMO_115_001","Other"
"IMPC_EMO_116_001","Other"
"IMPC_EMO_117_001","Other"
"IMPC_EMO_118_001","Other"
"IMPC_EMO_119_001","Other"
"IMPC_EMO_120_001","Other"
"IMPC_EMO_121_001","Other"
"IMPC_EMO_122_001","Other"
"IMPC_EMO_123_001","Other"
"IMPC_EMO_124_001","Other"
"IMPC_EMO_125_001","Other"
"IMPC_EMO_126_001","Other"
"IMPC_EMO_127_001","Other"
"IMPC_EMO_128_001","Other"
"IMPC_EMO_129_001","Other"
"IMPC_EMO_130_001","Other"
"IMPC_EMO_131_001","Other"
"IMPC_EMO_132_001","Other"
"IMPC_EMO_133_001","Other"
"IMPC_EMO_134_001","Other"
"IMPC_EMO_135_001","Other"
"IMPC_EMO_136_001","Other"
"IMPC_EMO_137_001","Other"
"IMPC_EMO_138_001","Other"
"IMPC_EMO_139_001","Other"
"IMPC_EMO_140_001","Other"
"IMPC_EMO_141_001","Other"
"IMPC_EMO_142_001","Other"
"IMPC_EMO_143_001","Other"
"IMPC_EMO_144_001","Other"
"IMPC_EMO_145_001","Other"
"IMPC_EMO_146_001","Other"
"IMPC_EMO_147_001","Other"
"IMPC_EMO_148_001","Other"
"IMPC_EMO_149_001","Other"
"IMPC_EMO_150_001","Other"
"IMPC_EMO_151_001","Other"
"IMPC_EMO_152_001","Other"
"IMPC_EMO_153_001","Other"
"IMPC_EMO_154_001","Other"
"IMPC_EMO_155_001","Other"
"IMPC_EMO_156_001","Other"
"IMPC_EMO_157_001","Other"
"IMPC_EMO_158_001","Other"
"IMPC_EMO_159_001","Other"
"IMPC_EMO_160_001","Other"
"IMPC_EMO_161_001","Other"
"IMPC_EMO_162_001","Other"
"IMPC_EMO_163_001","Other"
"IMPC_EMO_164_001","Other"
"IMPC_EMO_165_001","Other"
"IMPC_EMO_166_001","Other"
"IMPC_EMO_167_001","Other"
"IMPC_EMO_168_001","Other"
"IMPC_EMO_169_001","Other"
"IMPC_EMO_170_001","Other"
"IMPC_EMO_171_001","Other"
"IMPC_EMO_172_001","Other"
"IMPC_EMO_173_001","Other"
"IMPC_EMO_174_001","Other"
"IMPC_EMO_175_001","Other"
"IMPC_EMO_176_001","Other"
"IMPC_EMO_177_001","Other"
"IMPC_EMO_178_001","Other"
"IMPC_EMO_179_001","Other"
"IMPC_CBC_047_001","Haematology"
"IMPC_CBC_060_001","Haematology"
"IMPC_CSD_035_001","Physical_Characteristics"
"IMPC_EMO_017_001","Other"
"IMPC_IMM_001_002","Immunology"
"IMPC_IMM_002_002","Immunology"
"IMPC_IMM_003_002","Immunology"
"IMPC_IMM_004_002","Immunology"
"IMPC_IMM_005_002","Immunology"
"IMPC_IMM_007_002","Immunology"
"IMPC_IMM_008_002","Immunology"
"IMPC_IMM_011_002","Immunology"
"IMPC_IMM_013_002","Immunology"
"IMPC_IMM_014_002","Immunology"
"IMPC_IMM_015_002","Immunology"
"IMPC_IMM_026_002","Immunology"
"IMPC_IMM_027_002","Immunology"
"IMPC_IMM_028_002","Immunology"
"IMPC_IMM_029_002","Immunology"
"IMPC_IMM_032_002","Immunology"
"IMPC_IMM_033_002","Immunology"
"IMPC_IMM_034_002","Immunology"
"IMPC_IMM_040_002","Immunology"
"IMPC_IMM_041_002","Immunology"
"IMPC_IMM_046_002","Immunology"
"IMPC_IMM_047_002","Immunology"
"IMPC_IMM_049_002","Immunology"
"IMPC_IMM_050_002","Immunology"
"IMPC_IMM_051_002","Immunology"
"IMPC_IMM_052_002","Immunology"
"IMPC_IMM_053_002","Immunology"
"IMPC_IMM_054_002","Immunology"
"IMPC_IMM_055_002","Immunology"
"IMPC_IMM_056_002","Immunology"
"IMPC_IMM_057_002","Immunology"
"IMPC_IMM_058_002","Immunology"
"IMPC_IMM_059_002","Immunology"
"IMPC_IMM_061_002","Immunology"
"IMPC_IMM_063_002","Immunology"
"IMPC_IMM_067_002","Immunology"
"IMPC_IMM_071_002","Immunology"
"IMPC_IMM_072_002","Immunology"
"IMPC_IMM_074_002","Immunology"
"IMPC_IMM_075_002","Immunology"
"IMPC_IMM_077_002","Immunology"
"IMPC_IMM_078_002","Immunology"
"IMPC_IMM_079_002","Immunology"
"IMPC_IMM_080_002","Immunology"
"IMPC_IMM_081_002","Immunology"
"IMPC_IMM_082_002","Immunology"
"IMPC_IMM_083_002","Immunology"
"IMPC_IMM_084_002","Immunology"
"IMPC_IMM_085_002","Immunology"
"IMPC_IMM_086_002","Immunology"
"IMPC_IMM_087_002","Immunology"
"IMPC_IMM_088_002","Immunology"
"IMPC_IMM_089_002","Immunology"
"IMPC_IMM_090_002","Immunology"
"IMPC_IMM_091_002","Immunology"
"IMPC_IMM_092_002","Immunology"
"IMPC_IMM_093_002","Immunology"
"IMPC_IMM_094_002","Immunology"
"IMPC_IMM_095_002","Immunology"
"IMPC_IMM_096_002","Immunology"
"IMPC_IMM_097_002","Immunology"
"IMPC_IMM_098_002","Immunology"
"IMPC_IMM_099_002","Immunology"
"IMPC_IMM_100_002","Immunology"
"IMPC_IMM_101_002","Immunology"
"IMPC_IMM_102_002","Immunology"
"IMPC_IMM_103_002","Immunology"
"IMPC_IMM_104_002","Immunology"
"IMPC_IMM_105_002","Immunology"
"IMPC_IMM_106_002","Immunology"
"IMPC_IMM_107_002","Immunology"
"IMPC_IMM_108_002","Immunology"
"IMPC_IMM_109_002","Immunology"
"IMPC_IMM_110_002","Immunology"
"IMPC_IMM_111_002","Immunology"
"IMPC_IMM_112_002","Immunology"
"IMPC_IMM_113_002","Immunology"
"IMPC_IMM_114_002","Immunology"
"IMPC_IMM_115_002","Immunology"
"IMPC_IMM_116_001","Immunology"
"IMPC_IMM_117_001","Immunology"
"IMPC_IMM_118_001","Immunology"
"IMPC_IMM_119_001","Immunology"
"IMPC_IMM_120_001","Immunology"
"IMPC_IMM_121_001","Immunology"
"IMPC_IMM_122_001","Immunology"
"IMPC_IMM_123_001","Immunology"
"IMPC_IMM_124_001","Immunology"
"IMPC_IMM_125_001","Immunology"
"IMPC_IMM_126_001","Immunology"
"IMPC_IMM_127_001","Immunology"
"IMPC_IMM_128_001","Immunology"
"IMPC_IMM_129_001","Immunology"
"IMPC_IMM_130_001","Immunology"
"IMPC_IMM_131_001","Immunology"
"IMPC_IMM_132_001","Immunology"
"IMPC_IMM_133_001","Immunology"
"IMPC_IMM_134_001","Immunology"
"IMPC_IMM_135_001","Immunology"
"IMPC_IMM_136_001","Immunology"
"IMPC_IMM_137_001","Immunology"
"IMPC_IMM_138_001","Immunology"
"IMPC_IMM_139_001","Immunology"
"IMPC_IMM_140_001","Immunology"
"IMPC_IMM_141_001","Immunology"
"IMPC_IMM_142_001","Immunology"
"IMPC_IMM_143_001","Immunology"
"IMPC_IMM_144_001","Immunology"
"IMPC_IMM_145_001","Immunology"
"IMPC_IMM_146_001","Immunology"
"IMPC_IMM_147_001","Immunology"
"IMPC_IMM_148_001","Immunology"
"IMPC_IMM_149_001","Immunology"
"IMPC_IMM_150_001","Immunology"
"IMPC_IMM_151_001","Immunology"
"IMPC_IMM_152_001","Immunology"
"IMPC_IMM_153_001","Immunology"
"IMPC_IMM_154_001","Immunology"
"IMPC_IMM_155_001","Immunology"
"IMPC_IMM_156_001","Immunology"
"IMPC_IMM_157_001","Immunology"
"IMPC_IMM_158_001","Immunology"
"IMPC_IMM_159_001","Immunology"
"IMPC_IMM_160_001","Immunology"
"IMPC_IMM_161_001","Immunology"
"IMPC_IMM_162_001","Immunology"
"IMPC_IMM_163_001","Immunology"
"IMPC_IMM_164_001","Immunology"
"IMPC_IMM_165_001","Immunology"
"IMPC_IMM_166_001","Immunology"
"IMPC_IMM_167_001","Immunology"
"IMPC_IMM_168_001","Immunology"
"IMPC_IMM_169_001","Immunology"
"IMPC_IMM_170_001","Immunology"
"IMPC_IMM_171_001","Immunology"
"IMPC_IMM_172_001","Immunology"
"IMPC_IMM_173_001","Immunology"
"IMPC_IMM_174_001","Immunology"
"IMPC_IMM_175_001","Immunology"
"IMPC_IMM_176_001","Immunology"
"IMPC_IMM_177_001","Immunology"
"IMPC_IMM_178_001","Immunology"
"IMPC_IMM_179_001","Immunology"
"IMPC_IMM_180_001","Immunology"
"IMPC_IMM_181_001","Immunology"
"IMPC_IMM_182_001","Immunology"
"IMPC_IMM_183_001","Immunology"
"IMPC_IMM_184_001","Immunology"
"IMPC_IMM_185_001","Immunology"
"IMPC_IMM_186_001","Immunology"
"IMPC_IMM_187_001","Immunology"
"IMPC_IMM_188_001","Immunology"
"IMPC_IMM_189_001","Immunology"
"IMPC_IMM_190_001","Immunology"
"IMPC_IMM_191_001","Immunology"
"IMPC_IMM_192_001","Immunology"
"IMPC_IMM_193_001","Immunology"
"IMPC_IMM_194_001","Immunology"
"IMPC_IMM_195_001","Immunology"
"IMPC_IMM_196_001","Immunology"
"IMPC_IMM_197_001","Immunology"
"IMPC_IMM_198_001","Immunology"
"IMPC_IMM_199_001","Immunology"
"IMPC_IMM_200_001","Immunology"
"IMPC_IMM_201_001","Immunology"
"IMPC_IMM_202_001","Immunology"
"IMPC_IMM_203_001","Immunology"
"IMPC_IMM_204_001","Immunology"
"IMPC_IMM_205_001","Immunology"
"IMPC_IMM_206_001","Immunology"
"IMPC_IMM_207_001","Immunology"
"IMPC_IMM_208_001","Immunology"
"IMPC_IMM_209_001","Immunology"
"IMPC_IMM_210_001","Immunology"
"IMPC_IMM_211_001","Immunology"
"IMPC_IMM_212_001","Immunology"
"IMPC_IMM_213_001","Immunology"
"IMPC_IMM_214_001","Immunology"
"IMPC_IMM_215_001","Immunology"
"IMPC_IMM_216_001","Immunology"
"IMPC_IMM_217_001","Immunology"
"IMPC_IMM_218_001","Immunology"
"IMPC_IMM_219_001","Immunology"
"IMPC_IMM_220_001","Immunology"
"IMPC_IMM_221_001","Immunology"
"IMPC_IMM_222_001","Immunology"
"IMPC_IMM_223_001","Immunology"
"IMPC_IMM_224_001","Immunology"
"IMPC_IMM_225_001","Immunology"
"IMPC_IMM_226_001","Immunology"
"IMPC_IMM_227_001","Immunology"
"IMPC_IMM_228_001","Immunology"
"IMPC_IMM_229_001","Immunology"
"IMPC_IMM_230_001","Immunology"
"IMPC_IMM_231_001","Immunology"
"IMPC_IMM_232_001","Immunology"
"IMPC_IMM_233_001","Immunology"
"IMPC_IMM_234_001","Immunology"
"IMPC_IMM_235_001","Immunology"
"IMPC_IMM_236_001","Immunology"
"IMPC_IMM_237_001","Immunology"
"IMPC_IMM_238_001","Immunology"
"IMPC_IMM_239_001","Immunology"
"IMPC_IMM_240_001","Immunology"
"IMPC_IMM_241_001","Immunology"
"IMPC_IMM_242_001","Immunology"
"IMPC_IMM_243_001","Immunology"
"IMPC_IMM_244_001","Immunology"
"IMPC_IMM_245_001","Immunology"
"IMPC_IMM_246_001","Immunology"
"IMPC_IMM_247_001","Immunology"
"IMPC_IMM_248_001","Immunology"
"IMPC_IMM_249_001","Immunology"
"IMPC_IMM_250_001","Immunology"
"IMPC_IMM_251_001","Immunology"
"IMPC_IMM_252_001","Immunology"
"IMPC_IMM_253_001","Immunology"
"IMPC_IMM_254_001","Immunology"
"IMPC_IMM_255_001","Immunology"
"IMPC_IMM_256_001","Immunology"
"IMPC_IMM_257_001","Immunology"
"IMPC_IMM_258_001","Immunology"
"IMPC_IMM_259_001","Immunology"
"IMPC_IMM_260_001","Immunology"
"IMPC_IMM_261_001","Immunology"
"IMPC_IMM_262_001","Immunology"
"IMPC_IMM_263_001","Immunology"
"IMPC_IMM_264_001","Immunology"
"IMPC_IMM_265_001","Immunology"
"IMPC_IMM_266_001","Immunology"
"IMPC_IMM_267_001","Immunology"
"IMPC_IMM_268_001","Immunology"
"IMPC_IMM_269_001","Immunology"
"IMPC_IMM_270_001","Immunology"
"IMPC_IMM_271_001","Immunology"
"IMPC_IMM_272_001","Immunology"
"IMPC_IMM_273_001","Immunology"
"IMPC_IMM_274_001","Immunology"
"IMPC_IMM_275_001","Immunology"
"IMPC_IMM_276_001","Immunology"
"IMPC_IMM_277_001","Immunology"
"IMPC_IMM_278_001","Immunology"
"IMPC_IMM_279_001","Immunology"
"IMPC_IMM_280_001","Immunology"
"IMPC_IMM_281_001","Immunology"
"IMPC_IMM_282_001","Immunology"
"IMPC_IMM_283_001","Immunology"
"IMPC_IMM_284_001","Immunology"
"IMPC_IMM_285_001","Immunology"
"IMPC_IMM_286_001","Immunology"
"IMPC_IMM_287_001","Immunology"
"IMPC_IMM_288_001","Immunology"
"IMPC_IMM_289_001","Immunology"
"IMPC_IMM_290_001","Immunology"
"IMPC_IMM_291_001","Immunology"
"IMPC_IMM_292_001","Immunology"
"IMPC_IMM_293_001","Immunology"
"IMPC_IMM_294_001","Immunology"
"IMPC_IMM_295_001","Immunology"
"IMPC_IMM_296_001","Immunology"
"IMPC_IMM_297_001","Immunology"
"IMPC_IMM_298_001","Immunology"
"IMPC_IMM_299_001","Immunology"
"IMPC_IMM_300_001","Immunology"
"IMPC_IMM_301_001","Immunology"
"IMPC_IMM_302_001","Immunology"
"IMPC_IMM_303_001","Immunology"
"IMPC_IMM_304_001","Immunology"
"IMPC_IMM_305_001","Immunology"
"IMPC_IMM_306_001","Immunology"
"IMPC_IMM_307_001","Immunology"
"IMPC_IMM_308_001","Immunology"
"IMPC_IMM_309_001","Immunology"
"IMPC_IMM_310_001","Immunology"
"IMPC_IMM_311_001","Immunology"
"IMPC_IMM_312_001","Immunology"
"IMPC_IMM_313_001","Immunology"
"IMPC_IMM_314_001","Immunology"
"IMPC_IMM_315_001","Immunology"
"IMPC_IMM_316_001","Immunology"
"IMPC_IMM_317_001","Immunology"
"IMPC_IMM_318_001","Immunology"
"IMPC_IMM_319_001","Immunology"
"IMPC_IMM_320_001","Immunology"
"IMPC_IMM_321_001","Immunology"
"IMPC_IMM_322_001","Immunology"
"IMPC_IMM_323_001","Immunology"
"IMPC_IMM_324_001","Immunology"
"IMPC_IMM_325_001","Immunology"
"IMPC_IMM_326_001","Immunology"
"IMPC_IMM_327_001","Immunology"
"IMPC_IMM_328_001","Immunology"
"IMPC_INS_013_001","Other"
"IMPC_ELZ_001_001","Other"
"IMPC_ELZ_002_001","Other"
"IMPC_ELZ_003_001","Other"
"IMPC_ELZ_004_001","Other"
"IMPC_ELZ_005_001","Other"
"IMPC_ELZ_006_001","Other"
"IMPC_ELZ_007_001","Other"
"IMPC_ELZ_008_001","Other"
"IMPC_ELZ_009_001","Other"
"IMPC_ELZ_010_001","Other"
"IMPC_ELZ_011_001","Other"
"IMPC_ELZ_012_001","Other"
"IMPC_ELZ_013_001","Other"
"IMPC_ELZ_014_001","Other"
"IMPC_ELZ_015_001","Other"
"IMPC_ELZ_016_001","Other"
"IMPC_ELZ_017_001","Other"
"IMPC_ELZ_018_001","Other"
"IMPC_ELZ_019_001","Other"
"IMPC_ELZ_020_001","Other"
"IMPC_ELZ_021_001","Other"
"IMPC_ELZ_022_001","Other"
"IMPC_ELZ_023_001","Other"
"IMPC_ELZ_024_001","Other"
"IMPC_ELZ_025_001","Other"
"IMPC_ELZ_026_001","Other"
"IMPC_ELZ_027_001","Other"
"IMPC_ELZ_028_001","Other"
"IMPC_ELZ_029_001","Other"
"IMPC_ELZ_030_001","Other"
"IMPC_ELZ_031_001","Other"
"IMPC_ELZ_032_001","Other"
"IMPC_ELZ_033_001","Other"
"IMPC_ELZ_034_001","Other"
"IMPC_ELZ_035_001","Other"
"IMPC_ELZ_036_001","Other"
"IMPC_ELZ_037_001","Other"
"IMPC_ELZ_038_001","Other"
"IMPC_ELZ_039_001","Other"
"IMPC_ELZ_040_001","Other"
"IMPC_ELZ_041_001","Other"
"IMPC_ELZ_042_001","Other"
"IMPC_ELZ_043_001","Other"
"IMPC_ELZ_044_001","Other"
"IMPC_ELZ_045_001","Other"
"IMPC_ELZ_046_001","Other"
"IMPC_ELZ_047_001","Other"
"IMPC_ELZ_048_001","Other"
"IMPC_ELZ_049_001","Other"
"IMPC_ELZ_050_001","Other"
"IMPC_ELZ_051_001","Other"
"IMPC_ELZ_052_001","Other"
"IMPC_ELZ_053_001","Other"
"IMPC_ELZ_054_001","Other"
"IMPC_ELZ_055_001","Other"
"IMPC_ELZ_056_001","Other"
"IMPC_ELZ_057_001","Other"
"IMPC_ELZ_058_001","Other"
"IMPC_ELZ_059_001","Other"
"IMPC_ELZ_060_001","Other"
"IMPC_ELZ_061_001","Other"
"IMPC_ELZ_062_001","Other"
"IMPC_ELZ_063_001","Other"
"IMPC_ELZ_064_001","Other"
"IMPC_ELZ_065_001","Other"
"IMPC_ELZ_066_001","Other"
"IMPC_ELZ_067_001","Other"
"IMPC_ELZ_068_001","Other"
"IMPC_ELZ_069_001","Other"
"IMPC_ELZ_070_001","Other"
"IMPC_ELZ_071_001","Other"
"IMPC_ELZ_072_001","Other"
"IMPC_ELZ_073_001","Other"
"IMPC_ELZ_074_001","Other"
"IMPC_ELZ_075_001","Other"
"IMPC_ELZ_076_001","Other"
"IMPC_ELZ_077_001","Other"
"IMPC_ELZ_079_001","Other"
"IMPC_ELZ_080_001","Other"
"IMPC_ELZ_081_001","Other"
"IMPC_ELZ_082_001","Other"
"IMPC_ELZ_083_001","Other"
"IMPC_ELZ_084_001","Other"
"IMPC_ELZ_085_001","Other"
"IMPC_ELZ_086_001","Other"
"IMPC_ELZ_087_001","Other"
"IMPC_ELZ_088_001","Other"
"IMPC_ELZ_089_001","Other"
"IMPC_ELZ_090_001","Other"
"IMPC_ELZ_091_001","Other"
"IMPC_ELZ_092_001","Other"
"IMPC_ELZ_093_001","Other"
"IMPC_PAT_001_001","Other"
"IMPC_PAT_002_001","Other"
"IMPC_PAT_003_001","Other"
"IMPC_PAT_004_001","Other"
"IMPC_PAT_005_001","Other"
"IMPC_PAT_006_001","Other"
"IMPC_PAT_007_001","Other"
"IMPC_PAT_008_001","Other"
"IMPC_PAT_009_001","Other"
"IMPC_PAT_010_001","Other"
"IMPC_PAT_011_001","Other"
"IMPC_PAT_012_001","Other"
"IMPC_PAT_013_001","Other"
"IMPC_PAT_014_001","Other"
"IMPC_PAT_015_001","Other"
"IMPC_PAT_016_001","Other"
"IMPC_PAT_017_001","Other"
"IMPC_PAT_018_001","Other"
"IMPC_PAT_019_001","Other"
"IMPC_PAT_020_001","Other"
"IMPC_PAT_021_001","Other"
"IMPC_PAT_022_001","Other"
"IMPC_PAT_023_001","Other"
"IMPC_PAT_024_001","Other"
"IMPC_PAT_025_001","Other"
"IMPC_PAT_026_001","Other"
"IMPC_PAT_027_001","Other"
"IMPC_PAT_028_001","Other"
"IMPC_PAT_029_001","Other"
"IMPC_PAT_049_001","Other"
"IMPC_PAT_052_001","Other"
"IMPC_PAT_054_001","Other"
"IMPC_PAT_055_001","Other"
"IMPC_PAT_056_001","Other"
"IMPC_PAT_057_001","Other"
"IMPC_PAT_058_001","Other"
"IMPC_PAT_059_001","Other"
"IMPC_PAT_060_001","Other"
"IMPC_PAT_061_001","Other"
"IMPC_PAT_030_001","Other"
"IMPC_PAT_031_001","Other"
"IMPC_PAT_032_001","Other"
"IMPC_HOU_001_001","Other"
"IMPC_HOU_002_001","Other"
"IMPC_HOU_003_001","Other"
"IMPC_HOU_004_001","Other"
"IMPC_HOU_005_001","Other"
"IMPC_HOU_006_001","Other"
"IMPC_HOU_007_001","Other"
"IMPC_HOU_008_001","Other"
"IMPC_HOU_010_001","Other"
"IMPC_HOU_011_001","Other"
"IMPC_HOU_013_001","Other"
"IMPC_HOU_014_001","Other"
"IMPC_HOU_016_001","Other"
"IMPC_HOU_017_001","Other"
"IMPC_HOU_018_001","Other"
"IMPC_HOU_020_001","Other"
"IMPC_HOU_021_001","Other"
"IMPC_HOU_022_001","Other"
"IMPC_HOU_024_001","Other"
"IMPC_HOU_025_001","Other"
"IMPC_HOU_026_001","Other"
"IMPC_HOU_029_001","Other"
"IMPC_HOU_030_001","Other"
"IMPC_HOU_031_001","Other"
"IMPC_HOU_032_001","Other"
"IMPC_HOU_033_001","Other"
"IMPC_HOU_034_001","Other"
"IMPC_HOU_035_001","Other"
"IMPC_HOU_037_001","Other"
"IMPC_HOU_039_001","Other"
"IMPC_HOU_040_001","Other"
"IMPC_HOU_042_001","Other"
"IMPC_HOU_043_001","Other"
"IMPC_HOU_044_001","Other"
"IMPC_HOU_045_001","Other"
"IMPC_HOU_046_001","Other"
"IMPC_HOU_047_001","Other"
"IMPC_HOU_048_001","Other"
"IMPC_HOU_049_001","Other"
"IMPC_HOU_051_001","Other"
"IMPC_HOU_053_001","Other"
"IMPC_HOU_057_001","Other"
"IMPC_HOU_058_001","Other"
"IMPC_HOU_059_001","Other"
